car,reality,children,income,income_type,education,family,house,birth_days,employed_days,mobile,workphone,phone,email,family_size,STATUS
1,1,1,157500.0,2,4,1,1,-13811,-3380,1,0,0,0,3.0,0
1,1,1,157500.0,2,4,1,1,-13811,-3380,1,0,0,0,3.0,0
1,1,1,157500.0,2,4,1,1,-13811,-3380,1,0,0,0,3.0,0
1,1,1,157500.0,2,4,1,1,-13811,-3380,1,0,0,0,3.0,0
1,1,1,157500.0,2,4,1,1,-13811,-3380,1,0,0,0,3.0,0
1,1,1,157500.0,2,4,1,1,-13811,-3380,1,0,0,0,3.0,0
1,1,1,157500.0,2,4,1,1,-13811,-3380,1,0,0,0,3.0,0
0,1,1,202500.0,4,4,1,1,-15804,-732,1,0,0,1,3.0,0
0,1,1,202500.0,4,4,1,1,-15804,-732,1,0,0,1,3.0,0
0,1,1,180000.0,4,4,1,1,-15116,-2284,1,0,0,0,3.0,0
0,1,1,180000.0,4,4,1,1,-15116,-2284,1,0,0,0,3.0,0
0,1,1,180000.0,4,4,1,1,-15116,-2284,1,0,0,0,3.0,0
0,1,1,180000.0,4,4,1,1,-15116,-2284,1,0,0,0,3.0,0
0,1,1,180000.0,4,4,1,1,-15116,-2284,1,0,0,0,3.0,0
0,1,1,180000.0,4,4,1,1,-15116,-2284,1,0,0,0,3.0,0
0,1,1,180000.0,4,4,1,1,-15116,-2284,1,0,0,0,3.0,0
0,1,1,180000.0,4,4,1,1,-15116,-2284,1,0,0,0,3.0,0
0,1,1,180000.0,4,4,1,1,-15116,-2284,1,0,0,0,3.0,0
0,1,1,180000.0,4,4,1,1,-15116,-2284,1,0,0,0,3.0,0
0,1,1,180000.0,4,4,1,1,-15116,-2284,1,0,0,0,3.0,0
0,1,2,76500.0,0,4,1,2,-14375,-1281,1,0,0,0,4.0,0
0,1,2,76500.0,0,4,1,2,-14375,-1281,1,0,0,0,4.0,0
0,1,2,76500.0,0,4,1,2,-14375,-1281,1,0,0,0,4.0,0
0,1,2,157500.0,4,4,1,1,-11771,-3929,1,0,1,0,4.0,0
0,1,2,157500.0,4,4,1,1,-11771,-3929,1,0,1,0,4.0,0
0,1,2,157500.0,4,4,1,1,-11771,-3929,1,0,1,0,4.0,0
0,1,1,225000.0,4,4,1,1,-18176,-1312,1,0,1,0,3.0,0
0,1,1,225000.0,4,4,1,1,-18176,-1312,1,0,1,0,3.0,0
0,1,1,112500.0,0,4,1,1,-10189,-1189,1,1,1,0,3.0,0
0,1,1,112500.0,0,4,1,1,-10189,-1189,1,1,1,0,3.0,0
0,1,1,112500.0,0,4,1,1,-10189,-1189,1,1,1,0,3.0,0
1,1,2,139500.0,4,4,1,1,-9649,-2284,1,0,0,0,4.0,0
1,1,2,139500.0,4,4,1,1,-9649,-2284,1,0,0,0,4.0,0
1,1,2,139500.0,4,4,1,1,-9649,-2284,1,0,0,0,4.0,0
0,0,1,202500.0,4,1,1,2,-12131,-793,1,0,0,0,3.0,0
0,0,1,202500.0,4,1,1,2,-12131,-793,1,0,0,0,3.0,0
0,0,1,202500.0,4,1,1,2,-12131,-793,1,0,0,0,3.0,0
0,0,1,202500.0,4,1,1,2,-12131,-793,1,0,0,0,3.0,0
0,0,1,202500.0,4,1,1,2,-12131,-793,1,0,0,0,3.0,0
0,1,1,157500.0,4,4,1,1,-15627,-2315,1,0,0,0,3.0,1
0,1,1,157500.0,4,4,1,1,-15627,-2315,1,0,0,0,3.0,1
0,1,1,157500.0,4,4,1,1,-15627,-2315,1,0,0,0,3.0,0
0,1,1,157500.0,4,4,1,1,-15627,-2315,1,0,0,0,3.0,0
1,0,2,135000.0,4,4,1,1,-14279,-5329,1,0,0,0,4.0,0
1,0,2,135000.0,4,4,1,1,-14279,-5329,1,0,0,0,4.0,0
0,1,1,189000.0,4,4,1,1,-16848,-611,1,0,0,0,3.0,0
0,0,1,90000.0,0,4,1,1,-10883,-1858,1,0,0,0,3.0,0
0,0,1,90000.0,0,4,1,1,-10883,-1858,1,0,0,0,3.0,0
0,0,1,90000.0,0,4,1,1,-10883,-1858,1,0,0,0,3.0,0
0,0,1,90000.0,0,4,1,1,-10883,-1858,1,0,0,0,3.0,0
0,1,1,180000.0,0,1,1,1,-11117,-3227,1,0,0,0,3.0,0
0,1,1,180000.0,0,1,1,1,-11117,-3227,1,0,0,0,3.0,0
0,1,1,180000.0,0,1,1,1,-11117,-3227,1,0,0,0,3.0,0
0,1,1,225000.0,4,4,1,1,-16286,-1677,1,0,0,0,3.0,0
0,1,1,225000.0,4,4,1,1,-16286,-1677,1,0,0,0,3.0,0
0,1,1,225000.0,4,4,1,1,-16286,-1677,1,0,0,0,3.0,0
1,0,1,292500.0,0,4,1,1,-16310,-1401,1,0,0,0,3.0,0
1,0,1,292500.0,0,4,1,1,-16310,-1401,1,0,0,0,3.0,0
1,0,1,292500.0,0,4,1,1,-16310,-1401,1,0,0,0,3.0,0
0,1,1,265500.0,0,1,1,1,-12022,-4081,1,0,0,0,3.0,0
0,1,1,265500.0,0,1,1,1,-12022,-4081,1,0,0,0,3.0,0
0,1,1,112500.0,4,4,0,1,-18905,-4933,1,1,0,0,3.0,0
0,1,1,112500.0,4,3,1,1,-13042,-3745,1,0,0,0,3.0,0
1,0,1,225000.0,0,4,1,1,-12241,-2893,1,0,0,0,3.0,0
1,0,1,225000.0,0,4,1,1,-12241,-2893,1,0,0,0,3.0,0
1,0,1,225000.0,0,4,1,1,-12241,-2893,1,0,0,0,3.0,0
1,0,1,225000.0,0,4,1,1,-12241,-2893,1,0,0,0,3.0,0
1,0,1,225000.0,0,4,1,1,-12241,-2893,1,0,0,0,3.0,0
1,0,1,225000.0,0,4,1,1,-12241,-2893,1,0,0,0,3.0,0
1,1,1,126000.0,0,4,1,1,-10128,-367,1,0,1,0,3.0,0
1,1,1,126000.0,0,4,1,1,-10128,-367,1,0,1,0,3.0,0
1,1,1,126000.0,0,4,1,1,-10128,-367,1,0,1,0,3.0,0
1,1,1,126000.0,0,4,1,1,-10128,-367,1,0,1,0,3.0,0
0,1,2,225000.0,4,4,1,1,-15016,-3411,1,0,0,0,4.0,0
0,1,2,225000.0,4,4,1,1,-15016,-3411,1,0,0,0,4.0,0
1,1,1,139500.0,4,4,1,1,-14628,-7735,1,0,0,0,3.0,0
1,0,1,180000.0,0,4,1,1,-11751,-583,1,0,0,0,3.0,0
1,0,1,180000.0,0,4,1,1,-11751,-583,1,0,0,0,3.0,0
1,0,1,180000.0,0,4,1,1,-11751,-583,1,0,0,0,3.0,0
1,0,1,180000.0,0,4,1,1,-11751,-583,1,0,0,0,3.0,0
1,1,2,180000.0,4,4,1,1,-9961,-978,1,0,0,0,4.0,0
1,1,1,144000.0,4,4,1,1,-11790,-1222,1,0,0,0,3.0,0
0,0,2,49500.0,4,4,1,1,-10368,-1740,1,1,1,0,4.0,0
0,1,2,265500.0,4,4,1,1,-11455,-1556,1,0,0,0,4.0,0
0,0,1,90000.0,0,2,0,1,-11792,-126,1,0,0,0,3.0,0
1,1,1,247500.0,0,1,0,1,-15340,-1009,1,0,1,0,3.0,0
1,1,1,247500.0,0,1,0,1,-15340,-1009,1,0,1,0,3.0,0
0,1,1,112500.0,0,4,1,1,-17243,-2378,1,1,0,0,3.0,0
0,1,1,112500.0,0,4,1,1,-17243,-2378,1,1,0,0,3.0,0
0,1,1,112500.0,0,4,1,1,-17243,-2378,1,1,0,0,3.0,0
1,1,1,90000.0,4,4,1,1,-16835,-2378,1,0,0,0,3.0,0
1,0,1,225000.0,4,4,0,1,-10729,-307,1,0,0,0,3.0,0
1,0,2,315000.0,4,1,1,5,-10395,-734,1,0,0,0,4.0,0
0,1,2,157500.0,0,1,1,1,-14975,-187,1,0,0,0,4.0,0
0,1,2,157500.0,0,1,1,1,-14975,-187,1,0,0,0,4.0,0
0,1,1,112500.0,0,4,0,1,-16099,-795,1,0,0,0,3.0,0
1,1,1,202500.0,4,4,1,1,-15740,-1860,1,1,1,0,3.0,0
1,1,1,202500.0,4,4,1,1,-15740,-1860,1,1,1,0,3.0,0
1,1,2,337500.0,0,4,1,1,-16033,-2256,1,0,0,0,4.0,0
1,1,1,225000.0,0,4,1,1,-10467,-2895,1,0,0,0,3.0,0
1,1,1,225000.0,0,4,1,1,-14512,-2044,1,0,0,0,3.0,0
0,1,1,360000.0,4,4,1,1,-11760,-187,1,0,0,1,3.0,0
0,1,1,360000.0,4,4,1,1,-11760,-187,1,0,0,1,3.0,0
0,1,1,180000.0,4,4,0,1,-10359,-3413,1,1,0,0,3.0,0
1,1,2,225000.0,4,4,1,1,-12462,-279,1,1,0,0,4.0,0
1,1,1,225000.0,0,1,1,1,-10298,-1860,1,1,1,0,3.0,0
1,1,1,225000.0,0,1,1,1,-10298,-1860,1,1,1,0,3.0,0
0,1,1,810000.0,0,4,0,1,-14843,-4297,1,1,0,0,3.0,0
0,1,2,90000.0,4,4,1,1,-12530,-218,1,0,0,0,4.0,0
0,1,1,135000.0,4,4,1,1,-14493,-1768,1,0,0,0,3.0,0
0,1,1,202500.0,2,4,1,1,-9876,-430,1,0,0,0,3.0,0
1,1,2,121500.0,0,4,1,1,-14364,-3747,1,0,0,0,4.0,0
1,1,2,121500.0,0,4,1,1,-14364,-3747,1,0,0,0,4.0,0
0,1,2,225000.0,4,1,1,1,-12644,-1648,1,1,1,0,4.0,0
1,1,2,121500.0,0,4,1,1,-12797,-249,1,0,0,0,4.0,0
0,0,2,315000.0,2,1,1,1,-12848,-3839,1,0,0,1,4.0,0
0,0,2,315000.0,2,1,1,1,-12848,-3839,1,0,0,1,4.0,0
1,1,1,427500.0,4,4,0,1,-15788,-430,1,0,0,0,3.0,0
1,1,1,427500.0,4,4,0,1,-15788,-430,1,0,0,0,3.0,0
1,1,1,427500.0,4,4,0,1,-15788,-430,1,0,0,0,3.0,0
1,1,1,427500.0,4,4,0,1,-15788,-430,1,0,0,0,3.0,0
1,1,1,427500.0,4,4,0,1,-15788,-430,1,0,0,0,3.0,0
1,1,1,427500.0,4,4,0,1,-15788,-430,1,0,0,0,3.0,0
1,1,2,202500.0,4,4,1,1,-13141,-1222,1,0,0,0,4.0,0
1,1,2,202500.0,4,4,1,1,-13141,-1222,1,0,0,0,4.0,0
1,1,2,202500.0,4,4,1,1,-13141,-1222,1,0,0,0,4.0,0
1,1,2,202500.0,4,4,1,1,-13141,-1222,1,0,0,0,4.0,0
1,1,2,202500.0,4,4,1,1,-13141,-1222,1,0,0,0,4.0,0
0,1,1,247500.0,4,4,1,1,-13146,-1283,1,0,0,0,3.0,0
0,1,1,247500.0,4,4,1,1,-13146,-1283,1,0,0,0,3.0,0
1,0,1,270000.0,2,1,1,1,-11208,-461,1,0,0,0,3.0,0
0,1,3,207000.0,0,4,4,1,-15267,-461,1,1,1,0,4.0,0
0,1,3,207000.0,0,4,4,1,-15267,-461,1,1,1,0,4.0,0
0,1,3,207000.0,0,4,4,1,-15267,-461,1,1,1,0,4.0,0
0,1,1,67500.0,4,4,1,1,-10350,-219,1,1,1,0,3.0,0
0,1,2,112500.0,4,4,1,1,-12974,-2379,1,0,0,0,4.0,0
0,1,2,112500.0,4,4,1,1,-12974,-2379,1,0,0,0,4.0,0
0,1,2,112500.0,4,4,1,1,-12974,-2379,1,0,0,0,4.0,0
0,1,2,112500.0,4,4,1,1,-12974,-2379,1,0,0,0,4.0,0
0,1,2,112500.0,4,4,1,1,-12974,-2379,1,0,0,0,4.0,0
0,1,2,112500.0,4,4,1,1,-12974,-2379,1,0,0,0,4.0,0
0,1,2,112500.0,4,4,1,1,-12974,-2379,1,0,0,0,4.0,0
0,1,2,112500.0,4,4,1,1,-12974,-2379,1,0,0,0,4.0,0
0,1,2,112500.0,4,4,1,1,-12974,-2379,1,0,0,0,4.0,0
0,1,2,112500.0,4,4,1,1,-12974,-2379,1,0,0,0,4.0,0
0,1,2,112500.0,4,4,1,1,-12974,-2379,1,0,0,0,4.0,0
0,1,2,135000.0,4,4,1,1,-19907,-6063,1,0,0,0,4.0,0
0,1,2,135000.0,4,4,1,1,-19907,-6063,1,0,0,0,4.0,0
1,1,1,180000.0,4,1,1,1,-14082,-1800,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-14082,-1800,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-14082,-1800,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-14082,-1800,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-14082,-1800,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-14082,-1800,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-14082,-1800,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-14082,-1800,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-14082,-1800,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-14082,-1800,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-14082,-1800,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-14082,-1800,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-14082,-1800,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-14082,-1800,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-14082,-1800,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-14082,-1800,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-14082,-1800,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-14082,-1800,1,0,0,0,3.0,0
0,1,2,112500.0,4,4,1,1,-21312,-10050,1,0,1,0,4.0,0
0,1,2,112500.0,4,4,1,1,-21312,-10050,1,0,1,0,4.0,0
0,1,2,112500.0,4,4,1,1,-21312,-10050,1,0,1,0,4.0,0
0,1,2,112500.0,4,4,1,1,-21312,-10050,1,0,1,0,4.0,0
0,1,2,112500.0,4,4,1,1,-21312,-10050,1,0,1,0,4.0,0
0,1,1,112500.0,0,4,1,1,-13116,-857,1,0,0,0,3.0,0
0,1,1,112500.0,0,4,1,1,-13116,-857,1,0,0,0,3.0,0
0,1,1,112500.0,0,4,1,1,-13116,-857,1,0,0,0,3.0,0
0,1,1,112500.0,0,4,1,1,-13116,-857,1,0,0,0,3.0,0
0,0,1,202500.0,0,4,1,2,-17971,-3625,1,0,1,0,3.0,0
0,0,1,202500.0,0,4,1,2,-17971,-3625,1,0,1,0,3.0,0
0,1,1,292500.0,4,4,1,1,-16632,-1679,1,0,0,0,3.0,0
1,1,1,315000.0,0,1,1,1,-17370,-492,1,0,0,0,3.0,0
1,1,1,315000.0,0,1,1,1,-17370,-492,1,0,0,0,3.0,0
1,1,1,315000.0,0,1,1,1,-17370,-492,1,0,0,0,3.0,0
1,1,1,315000.0,0,1,1,1,-17370,-492,1,0,0,0,3.0,0
1,1,1,315000.0,0,1,1,1,-17370,-492,1,0,0,0,3.0,0
1,1,1,315000.0,0,1,1,1,-17370,-492,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,5,-11917,-1680,1,1,0,0,3.0,0
1,1,1,180000.0,4,1,1,5,-11917,-1680,1,1,0,0,3.0,0
1,1,1,180000.0,4,1,1,5,-11917,-1680,1,1,0,0,3.0,0
1,1,1,180000.0,4,1,1,5,-11917,-1680,1,1,0,0,3.0,0
1,1,1,180000.0,4,1,1,5,-11917,-1680,1,1,0,0,3.0,0
1,1,1,180000.0,4,1,1,5,-11917,-1680,1,1,0,0,3.0,0
1,1,1,180000.0,4,1,1,5,-11917,-1680,1,1,0,0,3.0,0
1,1,1,180000.0,4,1,1,5,-11917,-1680,1,1,0,0,3.0,0
0,1,2,67500.0,4,4,1,1,-11822,-1741,1,1,1,0,4.0,0
0,0,2,166500.0,4,4,1,1,-13040,-1588,1,1,0,0,4.0,0
0,0,2,166500.0,4,4,1,1,-13040,-1588,1,1,0,0,4.0,0
1,0,1,148500.0,4,4,1,1,-11675,-3779,1,1,0,0,3.0,0
1,0,1,148500.0,4,4,1,1,-11675,-3779,1,1,0,0,3.0,0
1,0,1,148500.0,4,4,1,1,-11675,-3779,1,1,0,0,3.0,0
1,0,1,148500.0,4,4,1,1,-11675,-3779,1,1,0,0,3.0,0
0,0,2,180000.0,4,4,1,1,-12161,-127,1,1,0,0,4.0,0
0,0,2,180000.0,4,4,1,1,-12161,-127,1,1,0,0,4.0,0
0,0,2,180000.0,4,4,1,1,-12161,-127,1,1,0,0,4.0,0
0,0,2,180000.0,4,4,1,1,-12161,-127,1,1,0,0,4.0,0
1,0,1,247500.0,0,1,1,1,-10425,-3202,1,0,1,0,3.0,0
1,0,1,247500.0,0,1,1,1,-10425,-3202,1,0,1,0,3.0,0
1,0,2,112500.0,4,1,1,1,-14659,-127,1,0,0,0,4.0,0
1,0,2,112500.0,4,1,1,1,-14659,-127,1,0,0,0,4.0,0
1,0,1,202500.0,0,1,1,2,-15542,-888,1,0,0,0,3.0,0
0,1,1,99000.0,4,4,1,1,-10633,-127,1,1,0,0,3.0,0
0,1,1,99000.0,4,4,1,1,-10633,-127,1,1,0,0,3.0,0
0,1,1,99000.0,4,4,1,1,-10633,-127,1,1,0,0,3.0,0
0,1,1,99000.0,4,4,1,1,-10633,-127,1,1,0,0,3.0,0
0,1,1,99000.0,4,4,1,1,-10633,-127,1,1,0,0,3.0,0
0,1,1,99000.0,4,4,1,1,-10633,-127,1,1,0,0,3.0,0
1,0,2,162000.0,0,2,1,1,-9662,-796,1,1,1,0,4.0,1
1,0,2,162000.0,0,2,1,1,-9662,-796,1,1,1,0,4.0,1
1,0,2,162000.0,0,2,1,1,-9662,-796,1,1,1,0,4.0,0
1,0,2,162000.0,0,2,1,1,-9662,-796,1,1,1,0,4.0,1
1,0,2,162000.0,0,2,1,1,-9662,-796,1,1,1,0,4.0,1
1,0,2,162000.0,0,2,1,1,-9662,-796,1,1,1,0,4.0,1
1,0,2,162000.0,0,2,1,1,-9662,-796,1,1,1,0,4.0,0
1,0,2,162000.0,0,2,1,1,-9662,-796,1,1,1,0,4.0,0
1,0,2,162000.0,0,2,1,1,-9662,-796,1,1,1,0,4.0,0
1,0,2,225000.0,4,4,1,1,-14660,-1254,1,0,0,0,4.0,0
1,0,2,225000.0,4,4,1,1,-14660,-1254,1,0,0,0,4.0,0
0,0,1,135000.0,4,1,1,5,-10877,-2349,1,0,0,0,3.0,0
0,0,1,135000.0,4,1,1,5,-10877,-2349,1,0,0,0,3.0,0
0,0,1,135000.0,4,1,1,5,-10877,-2349,1,0,0,0,3.0,0
0,0,1,135000.0,4,1,1,5,-10877,-2349,1,0,0,0,3.0,0
0,0,1,135000.0,4,1,1,5,-10877,-2349,1,0,0,0,3.0,0
1,1,2,90000.0,4,4,1,1,-11478,-1649,1,0,0,0,4.0,0
0,0,2,90000.0,4,4,1,1,-14507,-735,1,0,0,0,4.0,0
0,0,2,90000.0,4,4,1,1,-14507,-735,1,0,0,0,4.0,0
0,0,2,135000.0,0,4,1,3,-14958,-1345,1,1,1,0,4.0,0
0,0,2,135000.0,0,4,1,3,-14958,-1345,1,1,1,0,4.0,0
0,0,2,135000.0,0,4,1,3,-14958,-1345,1,1,1,0,4.0,0
0,0,1,180000.0,4,4,1,1,-10390,-1010,1,1,0,0,3.0,0
0,0,1,180000.0,4,4,1,1,-10390,-1010,1,1,0,0,3.0,0
0,0,1,180000.0,4,4,1,1,-10390,-1010,1,1,0,0,3.0,0
0,0,1,180000.0,4,4,1,1,-10390,-1010,1,1,0,0,3.0,0
1,0,1,216000.0,0,1,1,1,-12344,-1254,1,0,1,0,3.0,0
0,0,1,135000.0,0,4,1,1,-11496,-1345,1,0,0,0,3.0,0
1,0,2,360000.0,0,1,1,1,-11985,-339,1,0,1,0,4.0,0
1,0,1,90000.0,0,4,1,1,-10168,-280,1,0,0,0,3.0,0
1,0,1,90000.0,0,4,1,1,-10168,-280,1,0,0,0,3.0,0
0,0,2,121500.0,4,1,1,1,-11697,-614,1,0,0,0,4.0,0
0,0,2,121500.0,4,1,1,1,-11697,-614,1,0,0,0,4.0,0
0,0,2,121500.0,4,1,1,1,-11697,-614,1,0,0,0,4.0,0
0,0,2,121500.0,4,1,1,1,-11697,-614,1,0,0,0,4.0,0
0,0,2,121500.0,4,1,1,1,-11697,-614,1,0,0,0,4.0,0
0,0,2,121500.0,4,1,1,1,-11697,-614,1,0,0,0,4.0,0
0,0,1,76500.0,4,4,1,1,-10257,-523,1,0,0,0,3.0,0
0,0,1,76500.0,4,4,1,1,-10257,-523,1,0,0,0,3.0,0
0,0,1,76500.0,4,4,1,1,-10257,-523,1,0,0,0,3.0,0
0,0,1,76500.0,4,4,1,1,-10257,-523,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-15001,-249,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-15001,-249,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-15001,-249,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-15001,-249,1,0,0,0,3.0,0
1,1,1,180000.0,4,1,1,1,-15001,-249,1,0,0,0,3.0,0
1,0,1,180000.0,4,4,1,1,-13119,-2684,1,1,0,0,3.0,0
1,0,2,247500.0,4,4,1,1,-13684,-3779,1,0,1,0,4.0,0
1,0,1,135000.0,4,1,1,1,-17843,-3353,1,1,0,0,3.0,0
1,0,1,135000.0,4,1,1,1,-17843,-3353,1,1,0,0,3.0,0
1,0,1,135000.0,4,1,1,1,-17843,-3353,1,1,0,0,3.0,0
1,0,1,135000.0,4,1,1,1,-17843,-3353,1,1,0,0,3.0,0
1,0,1,135000.0,4,1,1,1,-17843,-3353,1,1,0,0,3.0,0
1,0,1,135000.0,4,1,1,1,-17843,-3353,1,1,0,0,3.0,0
1,0,1,135000.0,4,1,1,1,-17843,-3353,1,1,0,0,3.0,0
0,1,2,153000.0,0,4,1,1,-12619,-400,1,0,0,0,4.0,0
0,0,1,270000.0,0,4,1,1,-13538,-5422,1,1,1,0,3.0,0
0,0,1,270000.0,0,4,1,1,-13538,-5422,1,1,1,0,3.0,0
0,0,1,270000.0,0,4,1,1,-13538,-5422,1,1,1,0,3.0,0
0,0,1,270000.0,0,4,1,1,-13538,-5422,1,1,1,0,3.0,0
0,0,1,270000.0,0,4,1,1,-13538,-5422,1,1,1,0,3.0,0
0,0,1,270000.0,0,4,1,1,-13538,-5422,1,1,1,0,3.0,0
1,0,2,135000.0,4,1,1,5,-11645,-5056,1,0,1,0,4.0,0
1,0,2,135000.0,4,1,1,5,-11645,-5056,1,0,1,0,4.0,0
1,0,2,135000.0,4,1,1,5,-11645,-5056,1,0,1,0,4.0,0
1,0,2,135000.0,4,1,1,5,-11645,-5056,1,0,1,0,4.0,0
1,0,2,135000.0,4,1,1,5,-11645,-5056,1,0,1,0,4.0,0
1,0,2,135000.0,4,1,1,5,-11645,-5056,1,0,1,0,4.0,0
1,0,2,135000.0,4,1,1,5,-11645,-5056,1,0,1,0,4.0,0
1,0,2,135000.0,4,1,1,5,-11645,-5056,1,0,1,0,4.0,0
1,0,2,135000.0,4,1,1,5,-11645,-5056,1,0,1,0,4.0,0
1,0,2,180000.0,4,1,1,1,-15130,-5422,1,1,1,0,4.0,0
1,0,2,180000.0,4,1,1,1,-15130,-5422,1,1,1,0,4.0,0
1,0,1,225000.0,4,4,1,1,-13584,-704,1,0,1,0,3.0,0
1,0,1,225000.0,4,4,1,1,-13584,-704,1,0,1,0,3.0,0
1,0,1,225000.0,4,4,1,1,-13584,-704,1,0,1,0,3.0,0
0,0,1,202500.0,4,1,1,1,-16391,-2014,1,1,0,0,3.0,0
0,0,1,202500.0,4,1,1,1,-16391,-2014,1,1,0,0,3.0,0
0,0,1,202500.0,4,1,1,1,-16391,-2014,1,1,0,0,3.0,0
0,0,1,202500.0,4,1,1,1,-16391,-2014,1,1,0,0,3.0,0
0,0,1,202500.0,4,1,1,1,-16391,-2014,1,1,0,0,3.0,0
0,0,1,202500.0,4,1,1,1,-16391,-2014,1,1,0,0,3.0,0
0,0,1,202500.0,4,1,1,1,-16391,-2014,1,1,0,0,3.0,0
0,0,1,202500.0,4,1,1,1,-16391,-2014,1,1,0,0,3.0,0
0,0,1,202500.0,4,1,1,1,-16391,-2014,1,1,0,0,3.0,0
0,0,1,202500.0,4,1,1,1,-16391,-2014,1,1,0,0,3.0,0
0,0,1,202500.0,4,1,1,1,-16391,-2014,1,1,0,0,3.0,0
0,0,1,202500.0,4,1,1,1,-16391,-2014,1,1,0,0,3.0,0
1,0,2,225000.0,4,4,1,1,-12801,-4357,1,0,0,0,4.0,0
1,0,2,225000.0,4,4,1,1,-12801,-4357,1,0,0,0,4.0,0
1,0,2,225000.0,4,4,1,1,-12801,-4357,1,0,0,0,4.0,1
1,0,2,225000.0,4,4,1,1,-12801,-4357,1,0,0,0,4.0,0
1,0,2,225000.0,4,4,1,1,-12801,-4357,1,0,0,0,4.0,0
0,0,1,180000.0,0,4,1,1,-14401,-979,1,1,1,0,3.0,0
0,0,1,180000.0,0,4,1,1,-14401,-979,1,1,1,0,3.0,0
0,0,1,45000.0,4,4,1,1,-13597,-96,1,0,0,0,3.0,0
0,0,1,45000.0,4,4,1,1,-13597,-96,1,0,0,0,3.0,0
0,0,1,45000.0,4,4,1,1,-13597,-96,1,0,0,0,3.0,0
0,0,1,45000.0,4,4,1,1,-13597,-96,1,0,0,0,3.0,0
0,0,2,112500.0,2,4,1,1,-10150,-1162,1,1,1,0,4.0,0
0,0,2,112500.0,2,4,1,1,-10150,-1162,1,1,1,0,4.0,0
0,0,2,112500.0,2,4,1,1,-10150,-1162,1,1,1,0,4.0,0
1,0,1,202500.0,4,4,1,1,-14116,-6032,1,1,1,0,3.0,0
1,0,1,202500.0,4,4,1,1,-14116,-6032,1,1,1,0,3.0,0
1,0,1,202500.0,4,4,1,1,-14116,-6032,1,1,1,0,3.0,0
1,0,1,202500.0,4,4,1,1,-14116,-6032,1,1,1,0,3.0,0
1,0,1,202500.0,4,4,1,1,-14116,-6032,1,1,1,0,3.0,0
0,0,2,139500.0,4,2,1,5,-13166,-2988,1,1,1,0,4.0,0
0,0,2,139500.0,4,2,1,5,-13166,-2988,1,1,1,0,4.0,0
0,0,2,139500.0,4,2,1,5,-13166,-2988,1,1,1,0,4.0,0
0,0,2,139500.0,4,2,1,5,-13166,-2988,1,1,1,0,4.0,0
0,0,2,139500.0,4,2,1,5,-13166,-2988,1,1,1,0,4.0,0
0,0,2,139500.0,4,2,1,5,-13166,-2988,1,1,1,0,4.0,0
0,0,2,139500.0,4,2,1,5,-13166,-2988,1,1,1,0,4.0,0
0,0,2,139500.0,4,2,1,5,-13166,-2988,1,1,1,0,4.0,0
0,0,2,139500.0,4,2,1,5,-13166,-2988,1,1,1,0,4.0,0
0,0,2,139500.0,4,2,1,5,-13166,-2988,1,1,1,0,4.0,0
0,0,2,139500.0,4,2,1,5,-13166,-2988,1,1,1,0,4.0,0
0,0,2,139500.0,4,2,1,5,-13166,-2988,1,1,1,0,4.0,0
0,0,2,139500.0,4,2,1,5,-13166,-2988,1,1,1,0,4.0,0
0,0,2,139500.0,4,2,1,5,-13166,-2988,1,1,1,0,4.0,0
1,0,1,112500.0,4,4,1,1,-9878,-614,1,1,0,0,3.0,0
1,0,1,112500.0,4,4,1,1,-9878,-614,1,1,0,0,3.0,0
1,0,1,112500.0,4,4,1,1,-9878,-614,1,1,0,0,3.0,0
0,0,1,180000.0,4,4,1,4,-9762,-1223,1,1,0,0,3.0,0
0,0,1,180000.0,4,4,1,4,-9762,-1223,1,1,0,0,3.0,0
0,0,1,180000.0,4,4,1,4,-9762,-1223,1,1,0,0,3.0,0
0,0,1,180000.0,4,4,1,4,-9762,-1223,1,1,0,0,3.0,0
